"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1978339661152993286","Wed Oct 15 16:40:00 +0000 2025","0","@JukiHoki Jadi MBG min... https://t.co/AbXHsQvMd6","1978501119853699275","https://pbs.twimg.com/media/G3UMSCYbAAEppbT.jpg","JukiHoki","in","","0","0","0","https://x.com/undefined/status/1978501119853699275","144032883",
"1978385366127128933","Wed Oct 15 16:39:25 +0000 2025","0","@ryeonseunggg @52XYZ @ARSIPAJA konteks MBG untuk perbaikan gizi gizi apa yang segitu mana sekarang bahan baku pangan melambung tinggi banget kecuali sasaran lokasi 3T mungkin bisa dikatakan meningkatkan gizi tp klo di perkotaan kayanya lebih baik masakan sendiri","1978500973673783639","","ryeonseunggg","in","","0","0","0","https://x.com/undefined/status/1978500973673783639","1333450664500887553",
"1978460854619341068","Wed Oct 15 16:39:16 +0000 2025","0","@tempodotco Lah kenapa? Nasi 10rb dsni udh enak. Dpt ayam telor sayur sambel kerupuk. Bergizi kok itu. Masalahnya dana yg dikasih prabowo engga 10rb per porsi karena tetangga gw ngelola mbg","1978500937141420216","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1978500937141420216","1480062809245249539",
"1977968505145422140","Wed Oct 15 16:39:14 +0000 2025","0","@blossomjarr gakan keracunan kan bukan menu mbg. ‍","1978500928366903326","","blossomjarr","in","","0","0","0","https://x.com/undefined/status/1978500928366903326","1544216292017577985",
"1978278879140647405","Wed Oct 15 16:38:52 +0000 2025","0","@ifti_tahida MBG naik level dimulai dengan tingkatkan mutunya bareng Prabowo","1978500833495949394","","ifti_tahida","in","","0","0","0","https://x.com/undefined/status/1978500833495949394","1688491503268896769",
"1978500429743849953","Wed Oct 15 16:37:15 +0000 2025","0","Woooiii Santri cuma Bayar 400rb untuk makan 3 kali sehari selama 30 hari...gak cukup kiyai tombok ituu... MBG yang dapat makan siang keracunan itu saja habiskan anggaran 30 juta per 10 hari... @TRANS7 @TRANSTV_CORP pakai otak dong...","1978500429743849953","","","in","","0","0","0","https://x.com/undefined/status/1978500429743849953","443446165",
"1978500394226421915","Wed Oct 15 16:37:07 +0000 2025","0","kata kiti hiu mbg........ https://t.co/IUpFP9wFFy","1978500394226421915","https://pbs.twimg.com/media/G3ULnt8b0AAQw9M.jpg","","in","","0","0","0","https://x.com/undefined/status/1978500394226421915","1927901882363826176",
"1977922131683115378","Wed Oct 15 16:37:00 +0000 2025","0","@anomyhae @paivting MBG juga apa kabar ?","1978500364367167657","","anomyhae","in","","0","0","0","https://x.com/undefined/status/1978500364367167657","1470497243694350337",
"1978500348764434874","Wed Oct 15 16:36:56 +0000 2025","0","Mbappe mangan MBG","1978500348764434874","","","in","","0","0","0","https://x.com/undefined/status/1978500348764434874","1294524623770406912",
"1977922131683115378","Wed Oct 15 16:35:55 +0000 2025","0","@meliksumanandar @paivting Cmn asal punya ide aja... urusin aja tuh MBG apa masih kurang cuan ?","1978500093272568104","","meliksumanandar","in","","0","0","0","https://x.com/undefined/status/1978500093272568104","1470497243694350337",
"1978460854619341068","Wed Oct 15 16:33:53 +0000 2025","0","@Zat_46 @tempodotco yakin mbg berhasil walau gaada kejelasan pasti apa indikator output dan outcome buat ngukur keberhasilan ","1978499581701714219","","Zat_46","in","","0","0","0","https://x.com/undefined/status/1978499581701714219","3110026081",
"1978460854619341068","Wed Oct 15 16:32:49 +0000 2025","0","@tempodotco Dibilang tuh maksud hati mau nasi kuning or nasi uduk tapi kurang etis jadilah MBG. Padahal nasi kuning dan nasi uduk lebih mengenyangkan.","1978499310472851793","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1978499310472851793","1631458219662139392",
"1978499077751894445","Wed Oct 15 16:31:53 +0000 2025","0","siapapun selipin menu mbg ke lunch dia dong jir","1978499077751894445","","","in","","0","1","0","https://x.com/undefined/status/1978499077751894445","1234511072985399302",
"1978496918142513318","Wed Oct 15 16:29:34 +0000 2025","0","@PutraHunian Dengan MBG anak-anak punya energi lebih untuk belajar dan berprestasi. #PenuhiGiziIndonesia","1978498494642974835","","PutraHunian","in","","0","0","0","https://x.com/undefined/status/1978498494642974835","1612395134674698241",
"1978496915944698155","Wed Oct 15 16:29:34 +0000 2025","0","@PutraHunian Lewat MBG masa depan bangsa dibangun dari anak-anak yang sehat. #PenuhiGiziIndonesia","1978498492726177867","","PutraHunian","in","","0","0","0","https://x.com/undefined/status/1978498492726177867","1612395134674698241",
"1978496913834963296","Wed Oct 15 16:29:33 +0000 2025","0","@PutraHunian Program MBG hadir untuk memastikan setiap anak tumbuh sehat dan kuat. #PenuhiGiziIndonesia","1978498489567866925","","PutraHunian","in","","0","0","0","https://x.com/undefined/status/1978498489567866925","1612395134674698241",
"1978496912731861239","Wed Oct 15 16:29:33 +0000 2025","0","@PutraHunian Dengan MBG tak ada lagi anak yang belajar dengan perut kosong. #PenuhiGiziIndonesia","1978498489513328795","","PutraHunian","in","","0","0","0","https://x.com/undefined/status/1978498489513328795","1612395134674698241",
"1978496917228155311","Wed Oct 15 16:29:22 +0000 2025","0","@PutraHunian Program MBG menjamin setiap anak mendapat hak gizi seimbang. #PenuhiGiziIndonesia","1978498446018408639","","PutraHunian","in","","0","0","0","https://x.com/undefined/status/1978498446018408639","1806233578721902592",
"1978496915944698155","Wed Oct 15 16:29:22 +0000 2025","0","@PutraHunian Dengan MBG anak-anak tumbuh bukan hanya cerdas tapi juga kuat dan bahagia. #PenuhiGiziIndonesia","1978498444638482736","","PutraHunian","in","","0","0","0","https://x.com/undefined/status/1978498444638482736","1806233578721902592",
"1978496913834963296","Wed Oct 15 16:29:22 +0000 2025","0","@PutraHunian Lewat MBG kita tumbuhkan semangat sehat di setiap sekolah Indonesia. #PenuhiGiziIndonesia","1978498442281283816","","PutraHunian","in","","0","0","0","https://x.com/undefined/status/1978498442281283816","1806233578721902592",
"1978496912731861239","Wed Oct 15 16:29:21 +0000 2025","0","@PutraHunian Program MBG memperkuat cita-cita Indonesia bebas stunting. #PenuhiGiziIndonesia","1978498440410656920","","PutraHunian","in","","0","0","0","https://x.com/undefined/status/1978498440410656920","1806233578721902592",
"1978496915944698155","Wed Oct 15 16:29:07 +0000 2025","0","@PutraHunian Lewat MBG kita wujudkan keadilan gizi di setiap pelosok negeri. #PenuhiGiziIndonesia","1978498381031862395","","PutraHunian","in","","0","0","0","https://x.com/undefined/status/1978498381031862395","1627490747607048193",
"1978496918142513318","Wed Oct 15 16:29:00 +0000 2025","0","@PutraHunian Dengan MBG kita buktikan bahwa masa depan yang kuat dimulai dari gizi yang cukup. #PenuhiGiziIndonesia","1978498353303330889","","PutraHunian","in","","0","0","0","https://x.com/undefined/status/1978498353303330889","1627490747607048193",
"1978496914950680878","Wed Oct 15 16:28:59 +0000 2025","0","@PutraHunian Program MBG membuat sekolah bukan hanya tempat belajar tapi juga tumbuh sehat. #PenuhiGiziIndonesia","1978498348484063643","","PutraHunian","in","","0","0","0","https://x.com/undefined/status/1978498348484063643","1627490747607048193",
"1978496912731861239","Wed Oct 15 16:28:59 +0000 2025","0","@PutraHunian Dengan MBG kita perkuat pondasi generasi emas Indonesia 2045. #PenuhiGiziIndonesia","1978498347355795497","","PutraHunian","in","","0","0","0","https://x.com/undefined/status/1978498347355795497","1627490747607048193",
"1978496911364518318","Wed Oct 15 16:28:59 +0000 2025","0","@PutraHunian Lewat MBG anak-anak belajar dengan semangat dan hati yang gembira. #PenuhiGiziIndonesia","1978498346709872849","","PutraHunian","in","","0","0","0","https://x.com/undefined/status/1978498346709872849","1627490747607048193",
"1978401935448572007","Wed Oct 15 16:28:52 +0000 2025","0","@iwillbebacks00n @jawafess Jgn meremehkan!! Tnp mbg @KMbappe tidak akan jd kura-kura ninja radio aktif kaya skrg yg cepat dan lincah","1978498319866351840","","iwillbebacks00n","in","","0","0","0","https://x.com/undefined/status/1978498319866351840","99959096",
"1978460854619341068","Wed Oct 15 16:27:34 +0000 2025","0","@tempodotco Gue sih mendingan bawa bekel dari rumah ketimbang ngandelin mbg yg gak jelas. Amit2 kalo anak gue sekolah nanti ini program masih ada duh jangan sampe deh ‍","1978497991951446090","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1978497991951446090","1543640742",
"1978497523514798473","Wed Oct 15 16:25:42 +0000 2025","0","bu kah? uang pajak rakyat lo kemanain? mbg diutamain bukannya sehat malah sekarat","1978497523514798473","","","in","","0","0","0","https://x.com/undefined/status/1978497523514798473","1117106438864719872",
"1978343320133972182","Wed Oct 15 16:25:24 +0000 2025","0","@neVerAl0nely___ Bunuhlah semua siswa seluruh Indonesia melalui MBG demi mensukseskan tikus Tiongkok yang bebas mencuri wilayah RI serta tambang emas dll puluhan ribu trilyun rupiah per tahun selama sepuluh tahun terakhir berlanjut tanpa pajak","1978497446184362209","","neVerAl0nely___","in","","0","0","0","https://x.com/undefined/status/1978497446184362209","1010967580419358720",
"1978278819803861023","Wed Oct 15 16:24:32 +0000 2025","0","@rseocita Tingkatkan mutu MBG yuk biar dampaknya nyata ala Prabowo","1978497229338898875","","rseocita","in","","0","0","0","https://x.com/undefined/status/1978497229338898875","1692417772813524992",
"1978107023066534338","Wed Oct 15 16:23:44 +0000 2025","0","@detikcom Jangan biarkan niat baik dikalahkan oleh fitnah. MBG &amp; BGN adalah langkah besar menuju Indonesia bebas gizi buruk. #LanjutkanMBG","1978497028331073825","","detikcom","in","","0","0","0","https://x.com/undefined/status/1978497028331073825","1933896280775999488",
"1978496917228155311","Wed Oct 15 16:23:18 +0000 2025","0","Lewat MBG kita wujudkan Indonesia tanpa stunting satu langkah demi satu piring. #PenuhiGiziIndonesia https://t.co/L1rTJGy1Vs","1978496917228155311","https://pbs.twimg.com/media/G3UIX02bcAAjBMH.jpg","","in","","0","3","0","https://x.com/undefined/status/1978496917228155311","1620278578922532865",
"1978496914950680878","Wed Oct 15 16:23:17 +0000 2025","0","Program MBG memastikan gizi tak lagi jadi penghalang mimpi anak-anak. #PenuhiGiziIndonesia https://t.co/PE0kWC5l6a","1978496914950680878","https://pbs.twimg.com/media/G3UITlQaIAAjEtv.jpg","","in","","0","3","0","https://x.com/undefined/status/1978496914950680878","1620278578922532865",
"1978496913834963296","Wed Oct 15 16:23:17 +0000 2025","0","Dengan MBG setiap anak mendapatkan hak gizi yang sama tanpa terkecuali. #PenuhiGiziIndonesia https://t.co/ARR6OJbIYd","1978496913834963296","https://pbs.twimg.com/media/G3UINg2bUAEpnR3.jpg","","in","","0","3","0","https://x.com/undefined/status/1978496913834963296","1620278578922532865",
"1978496912731861239","Wed Oct 15 16:23:17 +0000 2025","0","Setiap suapan dari MBG membawa harapan besar untuk masa depan cerah. #PenuhiGiziIndonesia https://t.co/V57vtLkBpK","1978496912731861239","https://pbs.twimg.com/media/G3UIJcybgAAwveE.jpg","","in","","0","3","0","https://x.com/undefined/status/1978496912731861239","1620278578922532865",
"1978460854619341068","Wed Oct 15 16:22:53 +0000 2025","0","@tempodotco Paak Pak. Kalo 10 Ribu bisa untuk makan nasi ayam yang paling penuh gizi menurut bapak yaa Gausah report-repot bikin program MBG ya paak. Bisa beli &amp; masak sendiri warga miskin mah Report amat Sok perhatian &amp; sok solutif deh","1978496811309371481","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1978496811309371481","170659761",
"1978473569446420574","Wed Oct 15 16:21:33 +0000 2025","0"," hanya sedikit it should be fucking NONE. keracunan mbg sedikit SA hanya sedikit have some shame goddamn it","1978496475320480211","","carztappen","in","","0","0","0","https://x.com/undefined/status/1978496475320480211","1179906839850315776",
"1978356738308153721","Wed Oct 15 16:21:26 +0000 2025","0","@pikiran_rakyat Tah kuduna nukie lain mbg","1978496447625490615","","pikiran_rakyat","in","","0","0","0","https://x.com/undefined/status/1978496447625490615","1920185683",
"1978495817716473945","Wed Oct 15 16:18:56 +0000 2025","0","mbappe mangan mbg","1978495817716473945","","","in","","0","0","0","https://x.com/undefined/status/1978495817716473945","1593907821187256320",
"1978495664620237247","Wed Oct 15 16:18:19 +0000 2025","0","Apa hubungan Rockefeller dengan program MBG? Bukankah Rockefeller adalah keluarga yahudi yg mengendalikan sistem perbankan dunia dan merupakan donatur utama israel bahkan salah satu tokoh dibalik deklarasi Belfour berdirinya negara zionis. Dari keluarga inilah Palestina dijajah.","1978495664620237247","","","in","","0","0","0","https://x.com/undefined/status/1978495664620237247","1188579847603228673",
"1978069999538298991","Wed Oct 15 16:17:31 +0000 2025","0","@pelaksanaSini mbappe dapat mbg","1978495460219220374","","pelaksanaSini","in","","0","0","0","https://x.com/undefined/status/1978495460219220374","1373561914039574531",
"1978467997863034909","Wed Oct 15 16:17:23 +0000 2025","1","@jakapujakesuma1 @prabowo @Gerindra @bang_dasco @DPR_RI Tul... Atau mungkin juga dapat kue penyedia MBG...","1978495429231677906","","jakapujakesuma1","in","","0","0","0","https://x.com/undefined/status/1978495429231677906","1837384560105213954",
"1978278879140647405","Wed Oct 15 16:16:56 +0000 2025","0","@ifti_tahida Capai kualitas MBG tertinggi wujudkan impian bersama Prabowo","1978495315628978625","","ifti_tahida","in","","0","0","0","https://x.com/undefined/status/1978495315628978625","1681948940722376710",
"1978382604358271437","Wed Oct 15 16:16:03 +0000 2025","0","@Anak__Ogi @prabowo @Gerindra pak prabowo ternyata program mbg tidak terbukti menambah nutrisi otak nih buktinya 1 skolah malah makin bego! n bisa juga yg biasa nya uang jajan murid buat jajan makanan tp krn dapat mbg uang jajannya malah buat beli rokok...","1978495091288236247","","Anak__Ogi","in","","0","0","0","https://x.com/undefined/status/1978495091288236247","1907507726",
"1978460854619341068","Wed Oct 15 16:15:44 +0000 2025","0","@tempodotco Mungkin kedepannya MBG gini aja pak biar menghemat https://t.co/DprhdCieFM","1978495012620144644","https://pbs.twimg.com/media/G3UGunKaMAAi-R0.jpg","tempodotco","in","","0","0","0","https://x.com/undefined/status/1978495012620144644","1528718805592969216",
"1978460854619341068","Wed Oct 15 16:15:26 +0000 2025","0","@tempodotco Stop gak MBG itu ","1978494937491730707","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1978494937491730707","1045627109249449984",
"1978321896694268326","Wed Oct 15 16:14:39 +0000 2025","1","@Urrangawak Khusus untuk MBG SMA Negeri 1 Cimarga tolong tambahkan satu batang rokok biar setelah makan bisa langsung udud. Cc @PemprovBanten @Kemdikdasmen","1978494739847782856","","Urrangawak","in","","0","0","0","https://x.com/undefined/status/1978494739847782856","317120486",
"1978443110930673933","Wed Oct 15 16:14:17 +0000 2025","0","@musaKSQ Khusus untuk MBG SMA Negeri 1 Cimarga tolong tambahkan satu batang rokok biar setelah makan bisa langsung udud. Cc @PemprovBanten @Kemdikdasmen","1978494647925416208","","musaKSQ","in","","0","0","0","https://x.com/undefined/status/1978494647925416208","317120486",
"1978482716372005103","Wed Oct 15 16:14:07 +0000 2025","0","@lintrover Ya klo begini namanya bukan MBG kak tapi MG aja alias makan gratis.","1978494607391625700","","lintrover","in","","0","0","0","https://x.com/undefined/status/1978494607391625700","1177535379290722304",
"1978312148226076897","Wed Oct 15 16:13:29 +0000 2025","0","@Ryan_Al_Faqir @MG_Petamburan @Kemdikdasmen @banten_pemprov Khusus untuk MBG SMA Negeri 1 Cimarga tolong tambahkan satu batang rokok biar setelah makan bisa langsung udud. Cc @PemprovBanten @Kemdikdasmen","1978494447621976206","","Ryan_Al_Faqir","in","","0","0","1","https://x.com/undefined/status/1978494447621976206","317120486",
"1978280752081949182","Wed Oct 15 16:13:05 +0000 2025","0","@Heraloebss Tp kok MBG akhir² ini banyak yg kena Gejala","1978494346681856394","","Heraloebss","in","","0","0","0","https://x.com/undefined/status/1978494346681856394","1751014240775999489",
"1978494225848373316","Wed Oct 15 16:12:36 +0000 2025","0","Eh iya dah lama ga update MBG news nya Na ya well ga semuanya kabar nyebelin ada satu kabar baik hari ini: Gue: Tadi menunya apa? Na: Ayam ada labu siem nya juga Bu aku makan habis aku suka bu! Yah setidaknya ini anak suka sayur yang Ibunya sendiri aja ga suka","1978494225848373316","","","in","","0","0","0","https://x.com/undefined/status/1978494225848373316","1415994310210691072",
"1978460854619341068","Wed Oct 15 16:11:54 +0000 2025","0","@tempodotco Mikir juga 10 rb dl lu sampe dapur cuma dijatahin 2000!!! Lu kaga tau cecunguk2 kolega MBG lu ky apa??????","1978494049129844986","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1978494049129844986","1939325395343728640",
"1978460854619341068","Wed Oct 15 16:11:28 +0000 2025","0","@tempodotco saya sebagai pemilik mbg 10rb per porsi tidak cukup","1978493941294276938","","tempodotco","in","","0","1","0","https://x.com/undefined/status/1978493941294276938","1622919980579946496",
"1978493789946978607","Wed Oct 15 16:10:52 +0000 2025","1","Prabowo Pede Ekonomi Tumbuh 8% Sebut MBG Ciptakan 1 5 Juta Lapangan Kerja https://t.co/FfPEwhVDgo","1978493789946978607","","","in","","0","0","0","https://x.com/undefined/status/1978493789946978607","135795460",
"1978488585608102251","Wed Oct 15 16:10:12 +0000 2025","0","@anoiql @worksfess lebih menariq dr pd MBG","1978493620240974208","","anoiql","in","","0","1","0","https://x.com/undefined/status/1978493620240974208","1568809697330995202",
"1978324612313460998","Wed Oct 15 15:56:58 +0000 2025","1","@yaniarsim @AddaRul49854 @prabowo STOP MBG.. BERPITENSI. KORUPSI...","1978490290836328483","","yaniarsim","in","","0","0","0","https://x.com/undefined/status/1978490290836328483","1963965223792201730",
"1978278879140647405","Wed Oct 15 15:56:56 +0000 2025","0","@ifti_tahida Tingkatkan mutu MBG konsisten hasilnya pasti mantap bareng Prabowo","1978490283517223263","","ifti_tahida","in","","0","0","0","https://x.com/undefined/status/1978490283517223263","1844213635310366720",
"1978489902137512138","Wed Oct 15 15:55:25 +0000 2025","0","woi g siap mbg","1978489902137512138","","","in","","0","0","0","https://x.com/undefined/status/1978489902137512138","1904156902298382336",
"1978489340130197632","Wed Oct 15 15:54:51 +0000 2025","0","@hanberryofc WKWKWKWKWKKWWK MBG","1978489757899559335","","hanberryofc","in","","0","0","0","https://x.com/undefined/status/1978489757899559335","1540191809413844992",
"1978489684654432441","Wed Oct 15 15:54:34 +0000 2025","0","Khusus MBG untuk SMA Negeri 1 Cimarga tolong tambahkan satu batang rokok biar setelah makan bisa langsung udud. Cc @PemprovBanten @Kemdikdasmen","1978489684654432441","","","in","","0","0","0","https://x.com/undefined/status/1978489684654432441","317120486",
"1978460854619341068","Wed Oct 15 15:53:49 +0000 2025","0","@tempodotco Kalau benar demikian maka program MBG tidak diperlukan karena rakyat indonesia bisa membeli makanan bergizi dengan harga yang murah. See? Yang penting itu regulasi biar harga kebutuhan pokok jadi murah bukan proyek beracun kayak gini.","1978489498087690651","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1978489498087690651","1256320429897089026",
"1978107023066534338","Wed Oct 15 15:53:24 +0000 2025","0","@detikcom Anak-anak di pelosok kini bisa makan bergizi di sekolah. Itu hasil kerja nyata MBG &amp; BGN. #LanjutkanMBG","1978489392483492279","","detikcom","in","","0","0","0","https://x.com/undefined/status/1978489392483492279","1950502898301059073",
"1978278819803861023","Wed Oct 15 15:53:03 +0000 2025","0","@rseocita Mutu MBG harus konsisten naik bareng Prabowo","1978489305560731945","","rseocita","in","","0","0","0","https://x.com/undefined/status/1978489305560731945","1864166053783457796",
"1978489298103226609","Wed Oct 15 15:53:01 +0000 2025","0","Setelah sempat berhenti beroperasi selama tiga hari dua Dapur Makan Bergizi Gratis (MBG) di Kabupaten Jepara akhirnya kembali beroperasi pada Kamis 16 Oktober 2025. #suaramerdeka #suaramerdekacom #suaramerdekanetwork #dapurmbg #mbg #makanbergizigratis #jepara #beroperasi https://t.co/cgqeHWiruq","1978489298103226609","https://pbs.twimg.com/media/G3UBRmZboAAsclC.jpg","","in","","0","1","0","https://x.com/undefined/status/1978489298103226609","219527452",
"1978488537159999663","Wed Oct 15 15:50:00 +0000 2025","0","Tergantung daerahnya sih. Harga bahan pokok tiap daerah beda jadi ga bisa dipukul rata. Ini menu 10k jualan tetanggaku bener sih ada telur dan ayam tpi apakah sdh sesuai standar kebutuhan gizi? tentu tdk. Belum ada buahnya sayurnya dan yg paling penting dri program mbg susu https://t.co/GhSKOLVzzb","1978488537159999663","https://pbs.twimg.com/media/G3UA1LobAAAu71b.jpg","","in","","0","0","0","https://x.com/undefined/status/1978488537159999663","1687408814495268864",
"1977591599610888275","Wed Oct 15 15:49:34 +0000 2025","0","@ferizandra MBG itu investasi jangka panjang untuk generasi sehat. Harus diperbaiki bukan diberhentikan. #LanjutkanMBG","1978488427768324525","","ferizandra","in","","0","0","0","https://x.com/undefined/status/1978488427768324525","1950502898301059073",
"1978460854619341068","Wed Oct 15 15:49:02 +0000 2025","0","@tempodotco Suruh aja dia makan sendiri kalau doyan 30 hari makan MBG okelah","1978488293248696507","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1978488293248696507","1324863655070982144",
"1978488176206553421","Wed Oct 15 15:48:34 +0000 2025","0","Batagor aja enggak pala banyak cukk kalau cuman beli 10k beli mie ayam aja minimal 15k. Orang sekarang aja belanja 300k ajaa enggak cukup heh. Darimana teorinya 10k aja cukup untuk jalankan program mbg? Bjirr beneran bebal banget ye. ","1978488176206553421","","","in","","0","0","0","https://x.com/undefined/status/1978488176206553421","1105751554580045824",
"1978278819803861023","Wed Oct 15 15:47:34 +0000 2025","0","@rseocita Wujudkan MBG unggul yang kita dambakan semuanya mungkin bareng Prabowo","1978487926632943869","","rseocita","in","","0","0","0","https://x.com/undefined/status/1978487926632943869","1542906916963176449",
"1978342257481937131","Wed Oct 15 15:47:21 +0000 2025","0","@kompascom Songong kalau di acara hajatan pd keracunan makanan siapa yg ditangkap utk bertanggungjawab? Kalau di MBG ribuan anak pd keracunan siapa yg ditangkap utk bertanggungjawab? @habiburokhman","1978487872505475175","","kompascom","in","","0","0","0","https://x.com/undefined/status/1978487872505475175","1780250820036222976",
"1978487627075740074","Wed Oct 15 15:46:23 +0000 2025","0","Jadi klw ada yg bernarasi buruk tetang MBG itu tanda mrk tdk suka liat bngsa ni maju.krn program ini stdkya sdh mnciptkan lapangan kerja bagi masyarakt byk... jln trus pak prabowo klw bisa kerahkan TNI utk mnjaga dapur MBG agar tdk di sabotase...","1978487627075740074","","","in","","0","0","0","https://x.com/undefined/status/1978487627075740074","2214281461",
"1978487480912601589","Wed Oct 15 15:45:49 +0000 2025","0","ada banyak nyawa yg dipertaruhkan aja lo masih mikirin nominal duit drpd revisi atau STOP mbg mbg yg beracun itu","1978487483211145539","","p_____y_","in","","0","1","0","https://x.com/undefined/status/1978487483211145539","1262143072705474560",
"1978487080335655258","Wed Oct 15 15:44:13 +0000 2025","0","Bobby lu suguhin menu mbg budget ceban jg segen wo","1978487080335655258","","","in","","0","0","0","https://x.com/undefined/status/1978487080335655258","79480336",
"1978278819803861023","Wed Oct 15 15:43:57 +0000 2025","0","@rseocita Terus tingkatkan MBG siapa takut Prabowo selalu kasih semangat","1978487014082408675","","rseocita","in","","0","0","0","https://x.com/undefined/status/1978487014082408675","1681905760643710986",
"1978168454969434260","Wed Oct 15 15:43:50 +0000 2025","0","@woycortis Gx faham juga gweh makan tinggal mAAAAKAAAAN kalaw menu mbg lukh aph","1978486983774363859","","woycortis","in","","0","0","0","https://x.com/undefined/status/1978486983774363859","1970364331587182592",
"1978453804015120483","Wed Oct 15 15:43:37 +0000 2025","0","@SUARAKRISTEN1 @KompasTV @Gerindra Survei opini publik menunjukkan dukungan kuat untuk MBG di mana 82% responden menilainya bermanfaat. Pengalaman reses Habiburokhman mencerminkan sentimen umum masyarakat yang pro-program ini. Afiliasi Gerindra mungkin memengaruhi tapi data BPS dan survei independen mendukung","1978486932645838883","","SUARAKRISTEN1","in","","0","0","0","https://x.com/undefined/status/1978486932645838883","1720665183188922368",
"1978486544689455450","Wed Oct 15 15:42:05 +0000 2025","0","Tadi katanya di jalan super macet gara2 ada yg keracunan mbg.. ratusan orang..","1978486544689455450","","","in","","0","0","0","https://x.com/undefined/status/1978486544689455450","2436416310",
"1978486351105536243","Wed Oct 15 15:41:19 +0000 2025","0","MBG adalah solusi","1978486351105536243","","","in","","0","0","0","https://x.com/undefined/status/1978486351105536243","1316552405706629120",
"1978486334118560091","Wed Oct 15 15:41:15 +0000 2025","0","Kok cuma ayam dan telur? Kemarin MBG emang ga 4 sehat 5 sempurna targetnya? ","1978486334118560091","","","in","","0","0","0","https://x.com/undefined/status/1978486334118560091","799825390202023936",
"1978460854619341068","Wed Oct 15 15:40:44 +0000 2025","0","@tempodotco yaudah lu tiap hari makan MBG aja gimana","1978486203319275935","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1978486203319275935","1368588073911525385",
"1978477328385917133","Wed Oct 15 15:40:43 +0000 2025","0","@muhammad_husnil Perbandingannya Dapur MBG satu porsi itu bukan 10 rb tapi total 15 rb jadi 10 rb murni harga bahan baku saja sesang warteg 10 rb ya dihitungan dengan biaya lainnya dan keuntungannya jadi nggak aplento aple","1978486200035078555","","muhammad_husnil","in","","0","1","0","https://x.com/undefined/status/1978486200035078555","116700037",
"1978278819803861023","Wed Oct 15 15:40:22 +0000 2025","0","@rseocita Mutu MBG yang keren bikin bangga umat bareng Prabowo","1978486112718143822","","rseocita","in","","0","0","0","https://x.com/undefined/status/1978486112718143822","1692433733562036224",
"1978464148221759663","Wed Oct 15 15:38:55 +0000 2025","0","@shitlicious Cocok jd pejabat MBG","1978485749390659684","","shitlicious","in","","0","0","0","https://x.com/undefined/status/1978485749390659684","137940689",
"1978278879140647405","Wed Oct 15 15:37:51 +0000 2025","0","@ifti_tahida Bareng Prabowo MBG naik level ke yang lebih baik","1978485477952180289","","ifti_tahida","in","","0","0","0","https://x.com/undefined/status/1978485477952180289","1682257637080190976",
"1978401935448572007","Wed Oct 15 15:37:39 +0000 2025","1","@jawafess mbappe makan mbg cuy https://t.co/sRtDUDeRHT","1978485427876343903","https://pbs.twimg.com/tweet_video_thumb/G3T-AWuakAMzEGy.jpg","jawafess","in","","0","0","0","https://x.com/undefined/status/1978485427876343903","1817506302291214336",
"1978485083947331646","Wed Oct 15 15:36:17 +0000 2025","0","Di sesi dialog pimpinan Forbes Media Steve Forbes menggali filosofi ekonomi Prabowo yang diperoleh dari ayah dan kakeknya. Selain itu Forbes juga bertanya soal program MBG. #Ekonomi #AdadiKompas https://t.co/8YQWszL2S1","1978485083947331646","","","in","","0","0","0","https://x.com/undefined/status/1978485083947331646","155456716",
"1978290984371839180","Wed Oct 15 15:36:05 +0000 2025","0","@tempodotco Bisa suka2 pejabat nya tinggal cari pembenaran2 ajq spt mbg kan sdh terjadi bahkan yg salah yg mengekspose ini kebalik balik semuanya","1978485034605765079","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1978485034605765079","303205043",
"1978485021838299382","Wed Oct 15 15:36:02 +0000 2025","0","Only in this country are victims of mbg sa kenjuruhan demo popes ambruk dianggap hanya angka","1978485021838299382","","","in","","0","1","0","https://x.com/undefined/status/1978485021838299382","1056368721130704896",
"1978484668791173538","Wed Oct 15 15:34:38 +0000 2025","0","Makasih ya tetangga udah kritik wakil menteri pendidikan kita. Oh iya ditambah MBG banyak guru dan siswa keracunan. Indonesia (c)Emas 2045 ","1978484668791173538","","","in","","0","0","0","https://x.com/undefined/status/1978484668791173538","1860786081278705664",
"1978460854619341068","Wed Oct 15 15:33:29 +0000 2025","0","@tempodotco endogmu wi nggenen mbg","1978484379983937695","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1978484379983937695","1168511548525924352",
